"DESHOTEL","DESSEGMENTO","FECESTADIAHUESPED","FECCORTE","FLAG_STG","ROOM_REVENUE","ROOM_NIGHT"
"Westin","CORPORATE",05/02/19,21/11/18,"1",314,2
"Westin","OTHER",02/02/20,21/11/18,"1",697.98,5
"Westin","GROUP LEISURE",21/08/19,21/11/18,"1",1809.15,12
"Westin","GROUP CORPORATE",03/08/19,21/11/18,"1",0,269
"Westin","GROUP LEISURE",06/03/19,21/11/18,"1",2215.41,17
"Westin","GROUP LEISURE",27/05/20,21/11/18,"1",0,0
"Westin","SPG",30/06/19,21/11/18,"1",66,1
"Westin","OTHER",10/05/19,21/11/18,"1",677.75,5
"Westin","OTHER",04/03/20,21/11/18,"1",697.98,5
"Westin","GROUP LEISURE",28/08/19,21/11/18,"1",1809.15,12
"Westin","GROUP CORPORATE",04/08/19,21/11/18,"1",0,269
"Westin","GROUP LEISURE",28/04/20,21/11/18,"1",0,0
"Westin","OTHER",30/05/19,21/11/18,"1",677.75,5
"Westin","OTHER",24/06/19,21/11/18,"1",677.75,5
"Westin","OTHER",19/03/20,21/11/18,"1",697.98,5
"Westin","GROUP LEISURE",01/03/19,21/11/18,"1",1650.87,12
"Westin","GROUP CORPORATE",03/04/19,21/11/18,"1",11607.95,65
"Westin","GROUP LEISURE",29/04/20,21/11/18,"1",0,0
"Westin","GROUP LEISURE",03/05/20,21/11/18,"1",1602.31,11
"Westin","GROUP LEISURE",02/05/19,21/11/18,"1",328.23,2
"Westin","OTHER",01/06/19,21/11/18,"1",677.75,5
"Westin","OTHER",02/06/19,21/11/18,"1",677.75,5
"Westin","OTHER",04/06/19,21/11/18,"1",677.75,5
"Westin","OTHER",05/06/19,21/11/18,"1",677.75,5
"Westin","OTHER",27/03/20,21/11/18,"1",697.98,5
"Westin","OTHER",02/04/20,21/11/18,"1",697.98,5
"Westin","OTHER",03/04/20,21/11/18,"1",697.98,5
"Westin","GROUP LEISURE",05/06/20,21/11/18,"1",747.74,5
"Westin","GROUP LEISURE",22/02/21,21/11/18,"1",8652.48,90
"Westin","OTHER",19/06/19,21/11/18,"1",677.75,5
"Westin","OTHER",23/04/20,21/11/18,"1",697.98,5
"Westin","OTHER",24/04/20,21/11/18,"1",697.98,5
"Westin","LEISURE",05/08/19,21/11/18,"1",0,0
"Westin","GROUP LEISURE",31/05/20,21/11/18,"1",747.74,5
"Westin","OTHER",16/07/19,21/11/18,"1",677.75,5
"Westin","OTHER",26/07/19,21/11/18,"1",677.75,5
"Paracas","CORPORATE",21/11/18,21/11/18,"0",174,1
"Paracas","LEISURE",28/12/18,21/11/18,"1",2708.3,8
"Paracas","LEISURE",05/01/19,21/11/18,"1",893,4
"Paracas","LEISURE",18/12/18,21/11/18,"1",734,6
"Paracas","OTHER",03/01/19,21/11/18,"1",0,0
"Paracas","RETAIL",04/01/19,21/11/18,"1",8027.8,28
"Paracas","RETAIL",22/03/19,21/11/18,"1",2532.97,12
"Paracas","RETAIL",23/03/19,21/11/18,"1",2947.64,13
"Paracas","RETAIL",17/12/18,21/11/18,"1",3495.37,20
"Paracas","RETAIL",30/12/18,21/11/18,"1",27534.4,65
"Paracas","RETAIL",05/06/19,21/11/18,"1",229,1
"Paracas","RETAIL",07/06/19,21/11/18,"1",229,1
"Paracas","RETAIL",08/06/19,21/11/18,"1",229,1
"Paracas","RETAIL",22/12/18,21/11/18,"1",10179.39,42
"Paracas","RETAIL",20/04/19,21/11/18,"1",4085.66,11
"Paracas","RETAIL",29/12/18,21/11/18,"1",28464.35,77
"Paracas","SPG",22/11/18,21/11/18,"1",206,2
"Paracas","GROUP LEISURE",16/03/19,21/11/18,"1",3738.42,23
"Paracas","RETAIL",28/11/18,21/11/18,"1",1351.12,4
"Paracas","RETAIL",05/04/19,21/11/18,"1",169.25,1
"Paracas","RETAIL",24/12/18,21/11/18,"1",8360.47,33
"Paracas","LEISURE",20/10/19,21/11/18,"1",0,0
"Paracas","RETAIL",09/12/18,21/11/18,"1",1901.77,10
"Paracas","RETAIL",05/03/19,21/11/18,"1",1499,5
"Paracas","RETAIL",28/03/19,21/11/18,"1",538.54,2
"Paracas","RETAIL",13/01/19,21/11/18,"1",4058.56,15
"Paracas","RETAIL",27/01/19,21/11/18,"1",0,0
"Paracas","LEISURE",30/05/19,21/11/18,"1",0,0
"Paracas","LEISURE",02/03/19,21/11/18,"1",1835,9
"Paracas","LEISURE",04/03/19,21/11/18,"1",203,1
"Paracas","RETAIL",28/05/19,21/11/18,"1",0,0
"Paracas","RETAIL",23/01/19,21/11/18,"1",2059.03,9
"Paracas","RETAIL",17/02/19,21/11/18,"1",862.33,4
"Paracas","LEISURE",25/11/18,21/11/18,"1",557,3
"Paracas","LEISURE",24/06/19,21/11/18,"1",0,0
"Paracas","LEISURE",30/01/19,21/11/18,"1",794,4
"Paracas","LEISURE",21/11/19,21/11/18,"1",179,1
"Paracas","RETAIL",21/03/19,21/11/18,"1",1079.96,4
"Paracas","CORPORATE",16/03/19,21/11/18,"1",970,5
"Paracas","CORPORATE",17/03/19,21/11/18,"1",370,2
"Paracas","LEISURE",01/02/19,21/11/18,"1",0,0
"Paracas","SPG",10/12/18,21/11/18,"1",311,2
"Paracas","SPG",09/12/18,21/11/18,"1",103,1
"Paracas","SPG",11/02/19,21/11/18,"1",0,0
"Paracas","CORPORATE",04/12/18,21/11/18,"1",23.72,1
"Paracas","LEISURE",28/04/19,21/11/18,"1",581,3
"Paracas","LEISURE",30/04/19,21/11/18,"1",418,2
"Paracas","LEISURE",09/12/18,21/11/18,"1",199,1
"Paracas","RETAIL",20/02/19,21/11/18,"1",991.3,4
"Paracas","RETAIL",18/07/19,21/11/18,"1",382.24,1
"Paracas","SPG",08/01/19,21/11/18,"1",103,1
"Paracas","LEISURE",07/06/19,21/11/18,"1",777,3
"Paracas","RETAIL",26/11/18,21/11/18,"1",4088.9,19
"Paracas","LEISURE",01/09/19,21/11/18,"1",566,2
"Paracas","SPG",23/11/18,21/11/18,"1",0,0
"Paracas","CORPORATE",23/12/18,21/11/18,"1",258,2
"Paracas","OTHER",09/12/18,21/11/18,"1",0,0
"Paracas","LEISURE",05/06/19,21/11/18,"1",1222.87,7
"Paracas","RETAIL",13/05/19,21/11/18,"1",388,2
"Paracas","RETAIL",14/05/19,21/11/18,"1",159,1
"Paracas","LEISURE",23/02/19,21/11/18,"1",0,0
"Paracas","LEISURE",23/07/19,21/11/18,"1",223,1
"Paracas","LEISURE",24/07/19,21/11/18,"1",0,0
"Paracas","LEISURE",22/09/19,21/11/18,"1",1278,6
"Paracas","SPG",06/03/19,21/11/18,"1",103,1
"Paracas","RETAIL",30/08/19,21/11/18,"1",75,1
"Paracas","SPG",19/07/19,21/11/18,"1",206,2
"Paracas","LEISURE",11/04/19,21/11/18,"1",0,0
"Paracas","LEISURE",18/04/19,21/11/18,"1",301.2,1
"Paracas","RETAIL",27/03/19,21/11/18,"1",391.54,2
"Paracas","LEISURE",04/04/19,21/11/18,"1",1657.96,9
"Paracas","SPG",10/03/19,21/11/18,"1",103,1
"Paracas","SPG",12/03/19,21/11/18,"1",0,0
"Paracas","SPG",28/06/19,21/11/18,"1",206,2
"Paracas","SPG",07/12/18,21/11/18,"1",103,1
"Paracas","GROUP LEISURE",19/07/19,21/11/18,"1",2648.02,19
"Paracas","GROUP LEISURE",08/02/19,21/11/18,"1",2516.15,17
"Paracas","GROUP LEISURE",23/02/19,21/11/18,"1",3246.07,17
"Paracas","GROUP CORPORATE",30/04/19,21/11/18,"1",0,0
"Paracas","GROUP LEISURE",28/05/19,21/11/18,"1",1801.17,10
"Paracas","GROUP LEISURE",24/06/19,21/11/18,"1",1467.17,8
"Paracas","OTHER",01/03/19,21/11/18,"1",0,1
"Paracas","LEISURE",08/04/19,21/11/18,"1",1652,8
"Paracas","RETAIL",03/05/19,21/11/18,"1",190.98,1
"Paracas","LEISURE",30/03/19,21/11/18,"1",163,1
"Paracas","GROUP LEISURE",21/10/19,21/11/18,"1",1467.17,8
"Paracas","GROUP LEISURE",02/06/19,21/11/18,"1",629.5,4
"Paracas","GROUP LEISURE",01/05/20,21/11/18,"1",1623.8,9
"Paracas","GROUP LEISURE",10/04/19,21/11/18,"1",4364.08,24
"Paracas","GROUP LEISURE",30/04/19,21/11/18,"1",1283.77,8
"Paracas","RETAIL",02/07/19,21/11/18,"1",206.75,1
"Paracas","LEISURE",23/01/19,21/11/18,"1",199,1
"Paracas","RETAIL",16/05/19,21/11/18,"1",455.57,2
"Paracas","SPG",23/06/19,21/11/18,"1",206,2
"Paracas","LEISURE",10/06/19,21/11/18,"1",0,0
"Paracas","LEISURE",14/07/19,21/11/18,"1",519,3
"Paracas","LEISURE",02/07/19,21/11/18,"1",0,0
"Paracas","SPG",14/05/19,21/11/18,"1",103,1
"Paracas","SPG",19/01/19,21/11/18,"1",103,1
"Paracas","GROUP CORPORATE",05/08/19,21/11/18,"1",0,120
"Paracas","GROUP CORPORATE",01/08/19,21/11/18,"1",0,120
"Paracas","GROUP LEISURE",19/12/18,21/11/18,"1",1115.9,6
"Paracas","GROUP LEISURE",27/12/19,21/11/18,"1",1329.24,9
"Paracas","GROUP LEISURE",14/02/19,21/11/18,"1",849.88,6
"Paracas","GROUP CORPORATE",10/08/19,21/11/18,"1",0,120
"Paracas","GROUP LEISURE",31/05/19,21/11/18,"1",1329.24,9
"Paracas","GROUP LEISURE",22/05/19,21/11/18,"1",2536.81,14
"Paracas","GROUP LEISURE",31/07/20,21/11/18,"1",1623.8,9
"Paracas","GROUP LEISURE",21/05/19,21/11/18,"1",1124.16,6
"Paracas","GROUP CORPORATE",28/07/19,21/11/18,"1",0,120
"Paracas","GROUP LEISURE",12/07/19,21/11/18,"1",1329.24,9
"Paracas","GROUP LEISURE",02/10/20,21/11/18,"1",1623.8,9
"Paracas","GROUP LEISURE",20/11/20,21/11/18,"1",1623.8,9
"Paracas","GROUP LEISURE",02/04/19,21/11/18,"1",966.54,6
"Paracas","LEISURE",12/12/18,21/11/18,"1",209,1
"Paracas","LEISURE",13/12/18,21/11/18,"1",209,1
"Paracas","LEISURE",18/09/19,21/11/18,"1",239,1
"Paracas","LEISURE",30/06/19,21/11/18,"1",0,0
"Paracas","LEISURE",03/12/18,21/11/18,"1",179,1
"Paracas","LEISURE",25/03/19,21/11/18,"1",0,0
"Cusco","GROUP LEISURE",19/02/20,21/11/18,"1",1834.9,14
"Cusco","GROUP LEISURE",09/08/19,21/11/18,"1",2772.11,24
"Cusco","GROUP LEISURE",12/09/19,21/11/18,"1",5294.1,44
"Cusco","GROUP LEISURE",17/08/19,21/11/18,"1",6916.24,57
"Cusco","GROUP LEISURE",20/08/19,21/11/18,"1",5467.56,42
"Cusco","GROUP LEISURE",07/01/20,21/11/18,"1",5170.99,29
"Cusco","GROUP LEISURE",27/01/20,21/11/18,"1",2077.36,19
"Cusco","LEISURE",25/05/19,21/11/18,"1",2211.91,15
"Cusco","LEISURE",14/12/18,21/11/18,"1",1883,9
"Cusco","SPG",15/05/19,21/11/18,"1",320,3
"Cusco","RETAIL",18/04/19,21/11/18,"1",1682.2,6
"Cusco","RETAIL",17/04/19,21/11/18,"1",3664.84,13
"Cusco","SPG",08/04/19,21/11/18,"1",435,5
"Cusco","SPG",09/04/19,21/11/18,"1",460,4
"Cusco","RETAIL",31/12/18,21/11/18,"1",17699.05,42
"Cusco","RETAIL",02/01/19,21/11/18,"1",12298.8,51
"Cusco","RETAIL",22/12/18,21/11/18,"1",4676.22,18
"Cusco","GROUP CORPORATE",28/11/18,21/11/18,"1",12889,62
"Cusco","LEISURE",02/12/18,21/11/18,"1",2940,16
"Cusco","RETAIL",10/12/18,21/11/18,"1",3278.5,18
"Cusco","RETAIL",12/12/18,21/11/18,"1",2243.61,15
"Cusco","LEISURE",10/02/19,21/11/18,"1",1371,8
"Cusco","LEISURE",11/02/19,21/11/18,"1",1288,8
"Cusco","LEISURE",05/03/19,21/11/18,"1",3330,20
"Cusco","RETAIL",30/12/18,21/11/18,"1",12389.47,27
"Cusco","LEISURE",31/01/19,21/11/18,"1",354,2
"Cusco","GROUP CORPORATE",23/11/18,21/11/18,"1",237,1
"Cusco","RETAIL",26/11/18,21/11/18,"1",5494.07,32
"Cusco","RETAIL",23/11/18,21/11/18,"1",14724.69,71
"Cusco","CORPORATE",28/12/18,21/11/18,"1",175,1
"Cusco","GROUP LEISURE",25/12/18,21/11/18,"1",1629.25,14
"Cusco","GROUP LEISURE",28/12/18,21/11/18,"1",7341.63,49
"Cusco","GROUP LEISURE",16/06/19,21/11/18,"1",4115.71,33
"Cusco","GROUP LEISURE",18/09/19,21/11/18,"1",3803.95,27
"Cusco","GROUP LEISURE",07/10/19,21/11/18,"1",3951.05,32
"Cusco","GROUP LEISURE",21/07/19,21/11/18,"1",1162.25,10
"Cusco","LEISURE",16/03/19,21/11/18,"1",5553.61,36
"Cusco","GROUP LEISURE",02/11/19,21/11/18,"1",4571.14,36
"Cusco","GROUP LEISURE",03/01/20,21/11/18,"1",6041.28,38
"Cusco","GROUP LEISURE",21/06/20,21/11/18,"1",1921.2,18
"Cusco","RETAIL",05/07/19,21/11/18,"1",1497.15,4
"Cusco","LEISURE",12/07/19,21/11/18,"1",220,1
"Cusco","RETAIL",01/12/18,21/11/18,"1",3562.31,23
"Cusco","LEISURE",14/03/19,21/11/18,"1",4063.37,23
"Cusco","LEISURE",03/01/19,21/11/18,"1",6464.9,37
"Cusco","RETAIL",22/05/19,21/11/18,"1",526,2
"Cusco","RETAIL",21/03/19,21/11/18,"1",1501.91,9
"Cusco","GROUP LEISURE",01/09/19,21/11/18,"1",1857.83,16
"Cusco","GROUP LEISURE",23/08/19,21/11/18,"1",2999.99,28
"Cusco","GROUP LEISURE",04/11/19,21/11/18,"1",2543.34,21
"Cusco","GROUP LEISURE",26/03/19,21/11/18,"1",3820.43,38
"Cusco","GROUP LEISURE",17/03/20,21/11/18,"1",4108,37
"Cusco","GROUP LEISURE",18/06/19,21/11/18,"1",9306.91,52
"Cusco","GROUP LEISURE",27/02/19,21/11/18,"1",1971.63,17
"Cusco","LEISURE",18/10/19,21/11/18,"1",1086.05,6
"Cusco","GROUP LEISURE",15/08/19,21/11/18,"1",10710.98,79
"Cusco","GROUP LEISURE",11/03/20,21/11/18,"1",960.6,9
"Cusco","GROUP LEISURE",16/03/20,21/11/18,"1",2991.24,27
"Cusco","GROUP LEISURE",18/03/20,21/11/18,"1",2918,27
"Cusco","GROUP LEISURE",05/07/20,21/11/18,"1",1505.39,12
"Cusco","GROUP LEISURE",26/07/20,21/11/18,"1",1801.24,17
"Cusco","RETAIL",25/12/18,21/11/18,"1",7982.29,27
"Cusco","RETAIL",30/01/19,21/11/18,"1",1664.03,7
"Cusco","LEISURE",14/01/19,21/11/18,"1",893,7
"Cusco","RETAIL",26/12/18,21/11/18,"1",16542.46,49
"Cusco","GROUP LEISURE",04/01/19,21/11/18,"1",2224.02,18
"Cusco","GROUP LEISURE",03/11/19,21/11/18,"1",2420.61,20
"Cusco","GROUP LEISURE",27/11/19,21/11/18,"1",1226.73,10
"Cusco","GROUP LEISURE",07/05/19,21/11/18,"1",1913.53,18
"Cusco","GROUP LEISURE",07/06/19,21/11/18,"1",3052.96,29
"Cusco","GROUP LEISURE",16/08/20,21/11/18,"1",1505.39,12
"Cusco","GROUP LEISURE",11/04/19,21/11/18,"1",3355.53,28
"Cusco","GROUP LEISURE",17/10/19,21/11/18,"1",3684.62,36
"Cusco","GROUP LEISURE",22/05/19,21/11/18,"1",5110.01,43
"Cusco","LEISURE",20/03/20,21/11/18,"1",990.53,6
"Cusco","GROUP LEISURE",31/08/20,21/11/18,"1",2397.2,22
"Cusco","GROUP LEISURE",14/09/20,21/11/18,"1",1921.2,18
"Cusco","LEISURE",05/02/19,21/11/18,"1",2024,11
"Cusco","GROUP CORPORATE",30/11/18,21/11/18,"1",4615,25
"Cusco","GROUP LEISURE",02/12/18,21/11/18,"1",2911,20
"Cusco","RETAIL",21/01/19,21/11/18,"1",1506.18,10
"Cusco","LEISURE",03/12/18,21/11/18,"1",6798,41
"Cusco","LEISURE",18/03/19,21/11/18,"1",8810.91,53
"Cusco","GROUP LEISURE",27/09/19,21/11/18,"1",3159.37,28
"Cusco","GROUP LEISURE",04/12/19,21/11/18,"1",2693.67,19
"Cusco","GROUP LEISURE",24/02/19,21/11/18,"1",548.3,4
"Cusco","GROUP LEISURE",08/02/19,21/11/18,"1",3745.66,35
"Cusco","GROUP LEISURE",28/12/19,21/11/18,"1",2329.21,21
"Cusco","GROUP LEISURE",07/02/19,21/11/18,"1",3332.15,31
"Cusco","GROUP LEISURE",19/06/19,21/11/18,"1",12519.66,79
"Cusco","LEISURE",19/03/20,21/11/18,"1",820.53,5
"Cusco","GROUP LEISURE",28/04/20,21/11/18,"1",1436.6,13
"Cusco","GROUP LEISURE",21/09/20,21/11/18,"1",1929.6,18
"Cusco","GROUP LEISURE",05/10/20,21/11/18,"1",1921.2,18
"Cusco","GROUP LEISURE",12/03/19,21/11/18,"1",1802.97,18
"Cusco","GROUP LEISURE",30/01/20,21/11/18,"1",545,5
"Cusco","LEISURE",16/01/19,21/11/18,"1",1166,9
"Cusco","LEISURE",11/05/19,21/11/18,"1",1895.8,11
"Cusco","CORPORATE",04/12/18,21/11/18,"1",144,1
"Cusco","LEISURE",25/11/18,21/11/18,"1",1802,11
"Cusco","RETAIL",20/02/19,21/11/18,"1",465.03,3
"Cusco","LEISURE",15/07/19,21/11/18,"1",0,0
"Cusco","LEISURE",13/07/19,21/11/18,"1",1651.98,8
"Cusco","GROUP LEISURE",24/04/20,21/11/18,"1",308.81,2
"Cusco","GROUP LEISURE",25/09/20,21/11/18,"1",308.81,2
"Cusco","GROUP LEISURE",23/01/19,21/11/18,"1",1473.14,14
"Cusco","GROUP LEISURE",26/05/20,21/11/18,"1",1801.24,17
"Cusco","LEISURE",05/07/19,21/11/18,"1",1517.7,8
"Cusco","LEISURE",04/07/19,21/11/18,"1",1558,7
"Cusco","RETAIL",14/09/19,21/11/18,"1",0,0
"Cusco","SPG",15/02/19,21/11/18,"1",350,3
"Cusco","SPG",19/02/19,21/11/18,"1",315,3
"Cusco","RETAIL",15/05/19,21/11/18,"1",817.3,4
"Cusco","GROUP LEISURE",30/12/19,21/11/18,"1",1042.54,10
"Cusco","GROUP LEISURE",28/04/19,21/11/18,"1",8453.27,70
"Cusco","GROUP LEISURE",29/04/19,21/11/18,"1",3017.65,27
"Cusco","GROUP LEISURE",23/10/20,21/11/18,"1",853.81,7
"Cusco","LEISURE",22/05/20,21/11/18,"1",904.05,5
"Cusco","LEISURE",26/05/20,21/11/18,"1",2128.44,12
"Cusco","GROUP LEISURE",03/06/20,21/11/18,"1",960.6,9
"Cusco","LEISURE",15/06/19,21/11/18,"1",2407.26,16
"Cusco","OTHER",01/12/18,21/11/18,"1",1110,22
"Cusco","RETAIL",02/02/19,21/11/18,"1",979,7
"Cusco","RETAIL",11/06/19,21/11/18,"1",966.1,2
"Cusco","GROUP LEISURE",04/04/19,21/11/18,"1",2228.78,15
"Cusco","GROUP LEISURE",30/04/19,21/11/18,"1",1229.99,13
"Cusco","GROUP LEISURE",02/10/20,21/11/18,"1",872,8
"Cusco","GROUP LEISURE",16/10/20,21/11/18,"1",872,8
"Cusco","LEISURE",16/05/19,21/11/18,"1",3054.9,16
"Cusco","OTHER",16/06/19,21/11/18,"1",0,8
"Cusco","LEISURE",18/09/19,21/11/18,"1",1166.53,8
"Cusco","LEISURE",05/12/18,21/11/18,"1",3973.08,22
"Cusco","GROUP LEISURE",14/06/19,21/11/18,"1",3095.64,28
"Cusco","GROUP LEISURE",22/01/19,21/11/18,"1",812.76,8
"Cusco","GROUP LEISURE",07/03/20,21/11/18,"1",1257.8,8
"Cusco","GROUP LEISURE",19/03/20,21/11/18,"1",327,3
"Cusco","RETAIL",26/01/19,21/11/18,"1",1420.88,7
"Cusco","RETAIL",15/03/19,21/11/18,"1",948.2,6
"Cusco","RETAIL",18/01/19,21/11/18,"1",190.12,2
"Cusco","SPG",29/12/18,21/11/18,"1",1210,11
"Cusco","SPG",10/04/19,21/11/18,"1",640,6
"Cusco","GROUP LEISURE",27/05/19,21/11/18,"1",3056.14,27
"Cusco","GROUP LEISURE",26/06/19,21/11/18,"1",1662.36,16
"Cusco","LEISURE",10/10/19,21/11/18,"1",1092.73,16
"Cusco","LEISURE",11/10/19,21/11/18,"1",905.73,15
"Cusco","LEISURE",04/09/19,21/11/18,"1",0,0
"Cusco","GROUP CORPORATE",15/10/19,21/11/18,"1",31547.32,136
"Cusco","GROUP LEISURE",15/09/20,21/11/18,"1",960.6,9
"Cusco","SPG",22/06/19,21/11/18,"1",315,3
"Cusco","SPG",25/06/19,21/11/18,"1",315,3
"Cusco","SPG",02/05/19,21/11/18,"1",105,1
"Cusco","RETAIL",07/03/19,21/11/18,"1",1095.03,6
"Cusco","LEISURE",30/12/19,21/11/18,"1",2310.16,5
"Cusco","GROUP LEISURE",30/09/20,21/11/18,"1",960.6,9
"Cusco","OTHER",25/12/18,21/11/18,"1",1060,15
"Cusco","LEISURE",21/05/19,21/11/18,"1",9752.88,47
"Cusco","SPG",17/04/19,21/11/18,"1",435,5
"Cusco","LEISURE",29/08/19,21/11/18,"1",1440,6
"Cusco","GROUP LEISURE",04/09/19,21/11/18,"1",943.76,8
"Cusco","SPG",27/12/18,21/11/18,"1",2132.5,20
"Cusco","LEISURE",08/02/20,21/11/18,"1",692,4
"Cusco","LEISURE",09/02/20,21/11/18,"1",0,0
"Cusco","SPG",06/01/19,21/11/18,"1",285,3
"Cusco","GROUP LEISURE",04/11/20,21/11/18,"1",960.6,9
"Cusco","GROUP LEISURE",09/11/20,21/11/18,"1",960.6,9
"Cusco","GROUP LEISURE",10/11/20,21/11/18,"1",960.6,9
"Cusco","GROUP LEISURE",17/11/20,21/11/18,"1",960.6,9
"Cusco","OTHER",17/12/18,21/11/18,"1",1110,17
"Cusco","OTHER",21/12/18,21/11/18,"1",1110,15
"Cusco","LEISURE",04/04/19,21/11/18,"1",2216.8,10
"Cusco","RETAIL",25/03/19,21/11/18,"1",1494.84,8
"Cusco","LEISURE",07/07/19,21/11/18,"1",773.7,3
"Cusco","RETAIL",08/03/19,21/11/18,"1",985.27,7
"Cusco","GROUP LEISURE",01/12/20,21/11/18,"1",960.6,9
"Cusco","GROUP LEISURE",02/12/20,21/11/18,"1",960.6,9
"Cusco","GROUP LEISURE",09/12/20,21/11/18,"1",960.6,9
"Cusco","RETAIL",09/04/19,21/11/18,"1",129,1
"Cusco","LEISURE",21/01/19,21/11/18,"1",477,3
"Cusco","LEISURE",10/09/19,21/11/18,"1",865,5
"Cusco","CORPORATE",25/11/18,21/11/18,"1",315,2
"Cusco","CORPORATE",24/11/18,21/11/18,"1",315,2
"Cusco","RETAIL",27/05/19,21/11/18,"1",821.6,3
"Cusco","RETAIL",23/05/19,21/11/18,"1",790.8,3
"Cusco","SPG",05/07/19,21/11/18,"1",390,4
"Cusco","SPG",02/07/19,21/11/18,"1",455,4
"Cusco","GROUP LEISURE",27/01/19,21/11/18,"1",2027.17,9
"Cusco","GROUP LEISURE",28/12/20,21/11/18,"1",960.6,9
"Cusco","RETAIL",29/05/19,21/11/18,"1",1158,2
"Cusco","OTHER",20/03/19,21/11/18,"1",0,3
"Cusco","SPG",14/04/19,21/11/18,"1",320,3
"Cusco","SPG",24/05/19,21/11/18,"1",285,3
"Cusco","SPG",18/04/19,21/11/18,"1",453.75,5
"Cusco","SPG",04/06/19,21/11/18,"1",315,3
"Cusco","SPG",08/06/19,21/11/18,"1",105,1
"Cusco","SPG",09/06/19,21/11/18,"1",0,0
"Cusco","SPG",11/06/19,21/11/18,"1",255,3
"Cusco","SPG",18/05/19,21/11/18,"1",296.25,3
"Cusco","SPG",28/07/19,21/11/18,"1",0,0
"Cusco","OTHER",05/06/19,21/11/18,"1",0,1
"Cusco","LEISURE",29/07/19,21/11/18,"1",232.5,1
"Cusco","CORPORATE",29/06/19,21/11/18,"1",0,0
"Cusco","SPG",29/05/19,21/11/18,"1",395,4
"Cusco","SPG",28/03/19,21/11/18,"1",140,1
"Cusco","RETAIL",29/07/19,21/11/18,"1",379.05,1
"Cusco","SPG",15/07/19,21/11/18,"1",210,2
"Cusco","LEISURE",09/07/19,21/11/18,"1",1327,6
"Cusco","SPG",08/02/19,21/11/18,"1",105,1
"Cusco","OTHER",10/05/19,21/11/18,"1",0,0
"Cusco","LEISURE",08/08/19,21/11/18,"1",418,2
"Cusco","OTHER",10/04/19,21/11/18,"1",0,1
"Cusco","RETAIL",05/04/19,21/11/18,"1",279.65,1
"Cusco","LEISURE",26/09/19,21/11/18,"1",683,3
"Cusco","LEISURE",17/11/19,21/11/18,"1",377,2
"Cusco","LEISURE",18/08/19,21/11/18,"1",587,3
"Cusco","LEISURE",19/02/19,21/11/18,"1",600,3
"Cusco","SPG",07/07/19,21/11/18,"1",0,0
"Cusco","RETAIL",29/04/19,21/11/18,"1",330.65,1
"Cusco","CORPORATE",23/05/19,21/11/18,"1",290,2
"Cusco","RETAIL",21/06/19,21/11/18,"1",1031.26,3
"Cusco","LEISURE",21/03/20,21/11/18,"1",170,1
"Cusco","SPG",29/08/19,21/11/18,"1",105,1
"Cusco","SPG",30/08/19,21/11/18,"1",0,0
"Cusco","LEISURE",14/10/19,21/11/18,"1",215,1
"Tambo del Inka","CORPORATE",22/11/18,22/11/18,"0",376,2
"Tambo del Inka","GROUP CORPORATE",22/11/18,22/11/18,"0",292.57,1
"Tambo del Inka","RETAIL",11/01/19,22/11/18,"1",966.02,4
"Tambo del Inka","GROUP LEISURE",28/11/18,22/11/18,"1",2435,13
"Tambo del Inka","GROUP LEISURE",31/12/18,22/11/18,"1",185,1
"Tambo del Inka","GROUP LEISURE",22/09/19,22/11/18,"1",7696.21,41
"Tambo del Inka","GROUP LEISURE",02/12/19,22/11/18,"1",2564.06,14
"Tambo del Inka","GROUP LEISURE",25/03/19,22/11/18,"1",17140.09,78
"Tambo del Inka","GROUP LEISURE",26/03/19,22/11/18,"1",16419.64,73
"Tambo del Inka","GROUP LEISURE",15/09/19,22/11/18,"1",2554.89,13
"Tambo del Inka","GROUP LEISURE",13/11/19,22/11/18,"1",2587.86,15
"Tambo del Inka","GROUP LEISURE",03/10/19,22/11/18,"1",1105.33,6
"Tambo del Inka","RETAIL",08/02/19,22/11/18,"1",753,2
"Tambo del Inka","RETAIL",01/01/19,22/11/18,"1",18277.43,40
"Tambo del Inka","LEISURE",26/12/18,22/11/18,"1",12112.6,29
"Tambo del Inka","LEISURE",25/12/18,22/11/18,"1",14753.7,49
"Tambo del Inka","LEISURE",01/01/19,22/11/18,"1",16567.07,39
"Tambo del Inka","LEISURE",06/08/19,22/11/18,"1",0,0
"Tambo del Inka","LEISURE",17/01/19,22/11/18,"1",1197,6
"Tambo del Inka","OTHER",20/01/19,22/11/18,"1",0,12
"Tambo del Inka","LEISURE",25/05/19,22/11/18,"1",4667.3,18
"Tambo del Inka","LEISURE",05/05/19,22/11/18,"1",8872,34
"Tambo del Inka","LEISURE",02/04/19,22/11/18,"1",3072,13
"Tambo del Inka","LEISURE",14/05/19,22/11/18,"1",2396.3,6
"Tambo del Inka","SPG",23/04/19,22/11/18,"1",411,3
"Tambo del Inka","GROUP CORPORATE",25/11/18,22/11/18,"1",10684.18,40
"Tambo del Inka","RETAIL",06/01/19,22/11/18,"1",1884.97,8
"Tambo del Inka","RETAIL",07/08/19,22/11/18,"1",1048,2
"Tambo del Inka","LEISURE",04/11/19,22/11/18,"1",0,0
"Tambo del Inka","RETAIL",24/01/19,22/11/18,"1",231,1
"Tambo del Inka","LEISURE",10/06/19,22/11/18,"1",4547.8,16
